county_num_2020;county_name_2020;muni_num_2020;muni_name_2020;year;muni_name_old;muni_num_old
38;VESTFOLD OG TELEMARK;3820;SELJORD;2007;SELJORD;0828
38;VESTFOLD OG TELEMARK;3820;SELJORD;2008;SELJORD;0828
38;VESTFOLD OG TELEMARK;3820;SELJORD;2009;SELJORD;0828
38;VESTFOLD OG TELEMARK;3820;SELJORD;2010;SELJORD;0828
38;VESTFOLD OG TELEMARK;3820;SELJORD;2011;SELJORD;0828
38;VESTFOLD OG TELEMARK;3820;SELJORD;2012;SELJORD;0828
38;VESTFOLD OG TELEMARK;3820;SELJORD;2013;SELJORD;0828
38;VESTFOLD OG TELEMARK;3820;SELJORD;2014;SELJORD;0828
38;VESTFOLD OG TELEMARK;3820;SELJORD;2015;SELJORD;0828
38;VESTFOLD OG TELEMARK;3820;SELJORD;2016;SELJORD;0828
38;VESTFOLD OG TELEMARK;3820;SELJORD;2017;SELJORD;0828
38;VESTFOLD OG TELEMARK;3820;SELJORD;2018;SELJORD;0828
38;VESTFOLD OG TELEMARK;3820;SELJORD;2019;SELJORD;0828
38;VESTFOLD OG TELEMARK;3821;KVITESEID;2002;KVITESEID;0829
38;VESTFOLD OG TELEMARK;3821;KVITESEID;2003;KVITESEID;0829
38;VESTFOLD OG TELEMARK;3821;KVITESEID;2004;KVITESEID;0829
38;VESTFOLD OG TELEMARK;3821;KVITESEID;2005;KVITESEID;0829
38;VESTFOLD OG TELEMARK;3821;KVITESEID;2006;KVITESEID;0829
38;VESTFOLD OG TELEMARK;3821;KVITESEID;2007;KVITESEID;0829
38;VESTFOLD OG TELEMARK;3821;KVITESEID;2008;KVITESEID;0829
38;VESTFOLD OG TELEMARK;3821;KVITESEID;2009;KVITESEID;0829
38;VESTFOLD OG TELEMARK;3821;KVITESEID;2010;KVITESEID;0829
38;VESTFOLD OG TELEMARK;3821;KVITESEID;2011;KVITESEID;0829
38;VESTFOLD OG TELEMARK;3821;KVITESEID;2012;KVITESEID;0829
38;VESTFOLD OG TELEMARK;3821;KVITESEID;2013;KVITESEID;0829
38;VESTFOLD OG TELEMARK;3821;KVITESEID;2014;KVITESEID;0829
38;VESTFOLD OG TELEMARK;3821;KVITESEID;2015;KVITESEID;0829
38;VESTFOLD OG TELEMARK;3821;KVITESEID;2016;KVITESEID;0829
38;VESTFOLD OG TELEMARK;3821;KVITESEID;2017;KVITESEID;0829
38;VESTFOLD OG TELEMARK;3821;KVITESEID;2018;KVITESEID;0829
38;VESTFOLD OG TELEMARK;3821;KVITESEID;2019;KVITESEID;0829
38;VESTFOLD OG TELEMARK;3822;NISSEDAL;2002;NISSEDAL;0830
38;VESTFOLD OG TELEMARK;3822;NISSEDAL;2003;NISSEDAL;0830
38;VESTFOLD OG TELEMARK;3822;NISSEDAL;2004;NISSEDAL;0830
38;VESTFOLD OG TELEMARK;3822;NISSEDAL;2005;NISSEDAL;0830
38;VESTFOLD OG TELEMARK;3822;NISSEDAL;2006;NISSEDAL;0830
38;VESTFOLD OG TELEMARK;3822;NISSEDAL;2007;NISSEDAL;0830
38;VESTFOLD OG TELEMARK;3822;NISSEDAL;2008;NISSEDAL;0830
38;VESTFOLD OG TELEMARK;3822;NISSEDAL;2009;NISSEDAL;0830
38;VESTFOLD OG TELEMARK;3822;NISSEDAL;2010;NISSEDAL;0830
38;VESTFOLD OG TELEMARK;3822;NISSEDAL;2011;NISSEDAL;0830
38;VESTFOLD OG TELEMARK;3822;NISSEDAL;2012;NISSEDAL;0830
38;VESTFOLD OG TELEMARK;3822;NISSEDAL;2013;NISSEDAL;0830
38;VESTFOLD OG TELEMARK;3822;NISSEDAL;2014;NISSEDAL;0830
38;VESTFOLD OG TELEMARK;3822;NISSEDAL;2015;NISSEDAL;0830
38;VESTFOLD OG TELEMARK;3822;NISSEDAL;2016;NISSEDAL;0830
38;VESTFOLD OG TELEMARK;3822;NISSEDAL;2017;NISSEDAL;0830
38;VESTFOLD OG TELEMARK;3822;NISSEDAL;2018;NISSEDAL;0830
38;VESTFOLD OG TELEMARK;3822;NISSEDAL;2019;NISSEDAL;0830
38;VESTFOLD OG TELEMARK;3823;FYRESDAL;2002;FYRESDAL;0831
38;VESTFOLD OG TELEMARK;3823;FYRESDAL;2003;FYRESDAL;0831
38;VESTFOLD OG TELEMARK;3823;FYRESDAL;2004;FYRESDAL;0831
38;VESTFOLD OG TELEMARK;3823;FYRESDAL;2005;FYRESDAL;0831
38;VESTFOLD OG TELEMARK;3823;FYRESDAL;2006;FYRESDAL;0831
38;VESTFOLD OG TELEMARK;3823;FYRESDAL;2007;FYRESDAL;0831
38;VESTFOLD OG TELEMARK;3823;FYRESDAL;2008;FYRESDAL;0831
38;VESTFOLD OG TELEMARK;3823;FYRESDAL;2009;FYRESDAL;0831
38;VESTFOLD OG TELEMARK;3823;FYRESDAL;2010;FYRESDAL;0831
38;VESTFOLD OG TELEMARK;3823;FYRESDAL;2011;FYRESDAL;0831
38;VESTFOLD OG TELEMARK;3823;FYRESDAL;2012;FYRESDAL;0831
38;VESTFOLD OG TELEMARK;3823;FYRESDAL;2013;FYRESDAL;0831
38;VESTFOLD OG TELEMARK;3823;FYRESDAL;2014;FYRESDAL;0831
38;VESTFOLD OG TELEMARK;3823;FYRESDAL;2015;FYRESDAL;0831
38;VESTFOLD OG TELEMARK;3823;FYRESDAL;2016;FYRESDAL;0831
38;VESTFOLD OG TELEMARK;3823;FYRESDAL;2017;FYRESDAL;0831
38;VESTFOLD OG TELEMARK;3823;FYRESDAL;2018;FYRESDAL;0831
38;VESTFOLD OG TELEMARK;3823;FYRESDAL;2019;FYRESDAL;0831
38;VESTFOLD OG TELEMARK;3824;TOKKE;2002;TOKKE;0833
38;VESTFOLD OG TELEMARK;3824;TOKKE;2003;TOKKE;0833
38;VESTFOLD OG TELEMARK;3824;TOKKE;2004;TOKKE;0833
38;VESTFOLD OG TELEMARK;3824;TOKKE;2005;TOKKE;0833
38;VESTFOLD OG TELEMARK;3824;TOKKE;2006;TOKKE;0833
38;VESTFOLD OG TELEMARK;3824;TOKKE;2007;TOKKE;0833
38;VESTFOLD OG TELEMARK;3824;TOKKE;2008;TOKKE;0833
38;VESTFOLD OG TELEMARK;3824;TOKKE;2009;TOKKE;0833
38;VESTFOLD OG TELEMARK;3824;TOKKE;2010;TOKKE;0833
38;VESTFOLD OG TELEMARK;3824;TOKKE;2011;TOKKE;0833
38;VESTFOLD OG TELEMARK;3824;TOKKE;2012;TOKKE;0833
38;VESTFOLD OG TELEMARK;3824;TOKKE;2013;TOKKE;0833
38;VESTFOLD OG TELEMARK;3824;TOKKE;2014;TOKKE;0833
38;VESTFOLD OG TELEMARK;3824;TOKKE;2015;TOKKE;0833
38;VESTFOLD OG TELEMARK;3824;TOKKE;2016;TOKKE;0833
38;VESTFOLD OG TELEMARK;3824;TOKKE;2017;TOKKE;0833
38;VESTFOLD OG TELEMARK;3824;TOKKE;2018;TOKKE;0833
38;VESTFOLD OG TELEMARK;3824;TOKKE;2019;TOKKE;0833
38;VESTFOLD OG TELEMARK;3825;VINJE;2002;VINJE;0834
38;VESTFOLD OG TELEMARK;3825;VINJE;2003;VINJE;0834
38;VESTFOLD OG TELEMARK;3825;VINJE;2004;VINJE;0834
38;VESTFOLD OG TELEMARK;3825;VINJE;2005;VINJE;0834
38;VESTFOLD OG TELEMARK;3825;VINJE;2006;VINJE;0834
38;VESTFOLD OG TELEMARK;3825;VINJE;2007;VINJE;0834
38;VESTFOLD OG TELEMARK;3825;VINJE;2008;VINJE;0834
38;VESTFOLD OG TELEMARK;3825;VINJE;2009;VINJE;0834
38;VESTFOLD OG TELEMARK;3825;VINJE;2010;VINJE;0834
38;VESTFOLD OG TELEMARK;3825;VINJE;2011;VINJE;0834
38;VESTFOLD OG TELEMARK;3825;VINJE;2012;VINJE;0834
38;VESTFOLD OG TELEMARK;3825;VINJE;2013;VINJE;0834
38;VESTFOLD OG TELEMARK;3825;VINJE;2014;VINJE;0834
38;VESTFOLD OG TELEMARK;3825;VINJE;2015;VINJE;0834
38;VESTFOLD OG TELEMARK;3825;VINJE;2016;VINJE;0834
38;VESTFOLD OG TELEMARK;3825;VINJE;2017;VINJE;0834
38;VESTFOLD OG TELEMARK;3825;VINJE;2018;VINJE;0834
38;VESTFOLD OG TELEMARK;3825;VINJE;2019;VINJE;0834
42;AGDER;4201;RISØR;2002;RISØR;0901
42;AGDER;4201;RISØR;2003;RISØR;0901
42;AGDER;4201;RISØR;2004;RISØR;0901
42;AGDER;4201;RISØR;2005;RISØR;0901
42;AGDER;4201;RISØR;2006;RISØR;0901
42;AGDER;4201;RISØR;2007;RISØR;0901
42;AGDER;4201;RISØR;2008;RISØR;0901
42;AGDER;4201;RISØR;2009;RISØR;0901
42;AGDER;4201;RISØR;2010;RISØR;0901
42;AGDER;4201;RISØR;2011;RISØR;0901
42;AGDER;4201;RISØR;2012;RISØR;0901
42;AGDER;4201;RISØR;2013;RISØR;0901
42;AGDER;4201;RISØR;2014;RISØR;0901
42;AGDER;4201;RISØR;2015;RISØR;0901
42;AGDER;4201;RISØR;2016;RISØR;0901
42;AGDER;4201;RISØR;2017;RISØR;0901
42;AGDER;4201;RISØR;2018;RISØR;0901
42;AGDER;4201;RISØR;2019;RISØR;0901
42;AGDER;4202;GRIMSTAD;2002;GRIMSTAD;0904
42;AGDER;4202;GRIMSTAD;2003;GRIMSTAD;0904
42;AGDER;4202;GRIMSTAD;2004;GRIMSTAD;0904
42;AGDER;4202;GRIMSTAD;2005;GRIMSTAD;0904
42;AGDER;4202;GRIMSTAD;2006;GRIMSTAD;0904
42;AGDER;4202;GRIMSTAD;2007;GRIMSTAD;0904
42;AGDER;4202;GRIMSTAD;2008;GRIMSTAD;0904
42;AGDER;4202;GRIMSTAD;2009;GRIMSTAD;0904
42;AGDER;4202;GRIMSTAD;2010;GRIMSTAD;0904
42;AGDER;4202;GRIMSTAD;2011;GRIMSTAD;0904
42;AGDER;4202;GRIMSTAD;2012;GRIMSTAD;0904
42;AGDER;4202;GRIMSTAD;2013;GRIMSTAD;0904
42;AGDER;4202;GRIMSTAD;2014;GRIMSTAD;0904
42;AGDER;4202;GRIMSTAD;2015;GRIMSTAD;0904
42;AGDER;4202;GRIMSTAD;2016;GRIMSTAD;0904
42;AGDER;4202;GRIMSTAD;2017;GRIMSTAD;0904
42;AGDER;4202;GRIMSTAD;2018;GRIMSTAD;0904
42;AGDER;4202;GRIMSTAD;2019;GRIMSTAD;0904
42;AGDER;4203;ARENDAL;2002;ARENDAL;0906
42;AGDER;4203;ARENDAL;2003;ARENDAL;0906
42;AGDER;4203;ARENDAL;2004;ARENDAL;0906
42;AGDER;4203;ARENDAL;2005;ARENDAL;0906
42;AGDER;4203;ARENDAL;2006;ARENDAL;0906
42;AGDER;4203;ARENDAL;2007;ARENDAL;0906
42;AGDER;4203;ARENDAL;2008;ARENDAL;0906
42;AGDER;4203;ARENDAL;2009;ARENDAL;0906
42;AGDER;4203;ARENDAL;2010;ARENDAL;0906
42;AGDER;4203;ARENDAL;2011;ARENDAL;0906
42;AGDER;4203;ARENDAL;2012;ARENDAL;0906
42;AGDER;4203;ARENDAL;2013;ARENDAL;0906
42;AGDER;4203;ARENDAL;2014;ARENDAL;0906
42;AGDER;4203;ARENDAL;2015;ARENDAL;0906
42;AGDER;4203;ARENDAL;2016;ARENDAL;0906
42;AGDER;4203;ARENDAL;2017;ARENDAL;0906
42;AGDER;4203;ARENDAL;2018;ARENDAL;0906
42;AGDER;4203;ARENDAL;2019;ARENDAL;0906
42;AGDER;4204;KRISTIANSAND;2002;KRISTIANSAND;1001
42;AGDER;4204;KRISTIANSAND;2003;KRISTIANSAND;1001
42;AGDER;4204;KRISTIANSAND;2004;KRISTIANSAND;1001
42;AGDER;4204;KRISTIANSAND;2005;KRISTIANSAND;1001
42;AGDER;4204;KRISTIANSAND;2006;KRISTIANSAND;1001
42;AGDER;4204;KRISTIANSAND;2007;KRISTIANSAND;1001
42;AGDER;4204;KRISTIANSAND;2008;KRISTIANSAND;1001
42;AGDER;4204;KRISTIANSAND;2009;KRISTIANSAND;1001
42;AGDER;4204;KRISTIANSAND;2010;KRISTIANSAND;1001
42;AGDER;4204;KRISTIANSAND;2011;KRISTIANSAND;1001
42;AGDER;4204;KRISTIANSAND;2011;SONGDALEN;1017
42;AGDER;4204;KRISTIANSAND;2011;SØGNE;1018
42;AGDER;4204;KRISTIANSAND;2012;KRISTIANSAND;1001
42;AGDER;4204;KRISTIANSAND;2012;SONGDALEN;1017
42;AGDER;4204;KRISTIANSAND;2012;SØGNE;1018
42;AGDER;4204;KRISTIANSAND;2013;KRISTIANSAND;1001
42;AGDER;4204;KRISTIANSAND;2013;SONGDALEN;1017
42;AGDER;4204;KRISTIANSAND;2013;SØGNE;1018
42;AGDER;4204;KRISTIANSAND;2014;KRISTIANSAND;1001
42;AGDER;4204;KRISTIANSAND;2014;SONGDALEN;1017
42;AGDER;4204;KRISTIANSAND;2014;SØGNE;1018
42;AGDER;4204;KRISTIANSAND;2015;KRISTIANSAND;1001
42;AGDER;4204;KRISTIANSAND;2015;SONGDALEN;1017
42;AGDER;4204;KRISTIANSAND;2015;SØGNE;1018
42;AGDER;4204;KRISTIANSAND;2016;KRISTIANSAND;1001
42;AGDER;4204;KRISTIANSAND;2016;SONGDALEN;1017
42;AGDER;4204;KRISTIANSAND;2016;SØGNE;1018
42;AGDER;4204;KRISTIANSAND;2017;KRISTIANSAND;1001
42;AGDER;4204;KRISTIANSAND;2017;SONGDALEN;1017
42;AGDER;4204;KRISTIANSAND;2017;SØGNE;1018
42;AGDER;4204;KRISTIANSAND;2018;KRISTIANSAND;1001
42;AGDER;4204;KRISTIANSAND;2018;SONGDALEN;1017
42;AGDER;4204;KRISTIANSAND;2018;SØGNE;1018
42;AGDER;4204;KRISTIANSAND;2019;KRISTIANSAND;1001
42;AGDER;4204;KRISTIANSAND;2019;SONGDALEN;1017
42;AGDER;4204;KRISTIANSAND;2019;SØGNE;1018
42;AGDER;4205;LINDESNES;2002;MANDAL;1002
42;AGDER;4205;LINDESNES;2003;MANDAL;1002
42;AGDER;4205;LINDESNES;2004;MANDAL;1002
42;AGDER;4205;LINDESNES;2005;MANDAL;1002
42;AGDER;4205;LINDESNES;2006;MANDAL;1002
42;AGDER;4205;LINDESNES;2007;MANDAL;1002
42;AGDER;4205;LINDESNES;2008;MANDAL;1002
42;AGDER;4205;LINDESNES;2009;MANDAL;1002
42;AGDER;4205;LINDESNES;2010;MANDAL;1002
42;AGDER;4205;LINDESNES;2011;MANDAL;1002
42;AGDER;4205;LINDESNES;2011;MARNARDAL;1021
42;AGDER;4205;LINDESNES;2011;LINDESNES;1029
42;AGDER;4205;LINDESNES;2012;MANDAL;1002
42;AGDER;4205;LINDESNES;2012;MARNARDAL;1021
42;AGDER;4205;LINDESNES;2012;LINDESNES;1029
42;AGDER;4205;LINDESNES;2013;MANDAL;1002
42;AGDER;4205;LINDESNES;2013;MARNARDAL;1021
42;AGDER;4205;LINDESNES;2013;LINDESNES;1029
42;AGDER;4205;LINDESNES;2014;MANDAL;1002
42;AGDER;4205;LINDESNES;2014;MARNARDAL;1021
42;AGDER;4205;LINDESNES;2014;LINDESNES;1029
42;AGDER;4205;LINDESNES;2015;MANDAL;1002
42;AGDER;4205;LINDESNES;2015;MARNARDAL;1021
42;AGDER;4205;LINDESNES;2015;LINDESNES;1029
42;AGDER;4205;LINDESNES;2016;MANDAL;1002
42;AGDER;4205;LINDESNES;2016;MARNARDAL;1021
42;AGDER;4205;LINDESNES;2016;LINDESNES;1029
42;AGDER;4205;LINDESNES;2017;MANDAL;1002
42;AGDER;4205;LINDESNES;2017;MARNARDAL;1021
42;AGDER;4205;LINDESNES;2017;LINDESNES;1029
42;AGDER;4205;LINDESNES;2018;MANDAL;1002
42;AGDER;4205;LINDESNES;2018;MARNARDAL;1021
42;AGDER;4205;LINDESNES;2018;LINDESNES;1029
42;AGDER;4205;LINDESNES;2019;MANDAL;1002
42;AGDER;4205;LINDESNES;2019;MARNARDAL;1021
42;AGDER;4205;LINDESNES;2019;LINDESNES;1029
42;AGDER;4206;FARSUND;2002;FARSUND;1003
42;AGDER;4206;FARSUND;2003;FARSUND;1003
42;AGDER;4206;FARSUND;2004;FARSUND;1003
42;AGDER;4206;FARSUND;2005;FARSUND;1003
42;AGDER;4206;FARSUND;2006;FARSUND;1003
42;AGDER;4206;FARSUND;2007;FARSUND;1003
42;AGDER;4206;FARSUND;2008;FARSUND;1003
42;AGDER;4206;FARSUND;2009;FARSUND;1003
42;AGDER;4206;FARSUND;2010;FARSUND;1003
42;AGDER;4206;FARSUND;2011;FARSUND;1003
42;AGDER;4206;FARSUND;2012;FARSUND;1003
42;AGDER;4206;FARSUND;2013;FARSUND;1003
42;AGDER;4206;FARSUND;2014;FARSUND;1003
42;AGDER;4206;FARSUND;2015;FARSUND;1003
42;AGDER;4206;FARSUND;2016;FARSUND;1003
42;AGDER;4206;FARSUND;2017;FARSUND;1003
42;AGDER;4206;FARSUND;2018;FARSUND;1003
42;AGDER;4206;FARSUND;2019;FARSUND;1003
42;AGDER;4207;FLEKKEFJORD;2002;FLEKKEFJORD;1004
42;AGDER;4207;FLEKKEFJORD;2003;FLEKKEFJORD;1004
42;AGDER;4207;FLEKKEFJORD;2004;FLEKKEFJORD;1004
42;AGDER;4207;FLEKKEFJORD;2005;FLEKKEFJORD;1004
42;AGDER;4207;FLEKKEFJORD;2006;FLEKKEFJORD;1004
42;AGDER;4207;FLEKKEFJORD;2007;FLEKKEFJORD;1004
42;AGDER;4207;FLEKKEFJORD;2008;FLEKKEFJORD;1004
42;AGDER;4207;FLEKKEFJORD;2009;FLEKKEFJORD;1004
42;AGDER;4207;FLEKKEFJORD;2010;FLEKKEFJORD;1004
42;AGDER;4207;FLEKKEFJORD;2011;FLEKKEFJORD;1004
42;AGDER;4207;FLEKKEFJORD;2012;FLEKKEFJORD;1004
42;AGDER;4207;FLEKKEFJORD;2013;FLEKKEFJORD;1004
42;AGDER;4207;FLEKKEFJORD;2014;FLEKKEFJORD;1004
42;AGDER;4207;FLEKKEFJORD;2015;FLEKKEFJORD;1004
42;AGDER;4207;FLEKKEFJORD;2016;FLEKKEFJORD;1004
42;AGDER;4207;FLEKKEFJORD;2017;FLEKKEFJORD;1004
42;AGDER;4207;FLEKKEFJORD;2018;FLEKKEFJORD;1004
42;AGDER;4207;FLEKKEFJORD;2019;FLEKKEFJORD;1004
42;AGDER;4211;GJERSTAD;2002;GJERSTAD;0911
42;AGDER;4211;GJERSTAD;2003;GJERSTAD;0911
42;AGDER;4211;GJERSTAD;2004;GJERSTAD;0911
42;AGDER;4211;GJERSTAD;2005;GJERSTAD;0911
42;AGDER;4211;GJERSTAD;2006;GJERSTAD;0911
42;AGDER;4211;GJERSTAD;2007;GJERSTAD;0911
42;AGDER;4211;GJERSTAD;2008;GJERSTAD;0911
42;AGDER;4211;GJERSTAD;2009;GJERSTAD;0911
42;AGDER;4211;GJERSTAD;2010;GJERSTAD;0911
42;AGDER;4211;GJERSTAD;2011;GJERSTAD;0911
42;AGDER;4211;GJERSTAD;2012;GJERSTAD;0911
42;AGDER;4211;GJERSTAD;2013;GJERSTAD;0911
42;AGDER;4211;GJERSTAD;2014;GJERSTAD;0911
42;AGDER;4211;GJERSTAD;2015;GJERSTAD;0911
42;AGDER;4211;GJERSTAD;2016;GJERSTAD;0911
42;AGDER;4211;GJERSTAD;2017;GJERSTAD;0911
42;AGDER;4211;GJERSTAD;2018;GJERSTAD;0911
42;AGDER;4211;GJERSTAD;2019;GJERSTAD;0911
42;AGDER;4212;VEGÅRSHEI;2002;VEGÅRSHEI;0912
42;AGDER;4212;VEGÅRSHEI;2003;VEGÅRSHEI;0912
42;AGDER;4212;VEGÅRSHEI;2004;VEGÅRSHEI;0912
42;AGDER;4212;VEGÅRSHEI;2005;VEGÅRSHEI;0912
42;AGDER;4212;VEGÅRSHEI;2006;VEGÅRSHEI;0912
42;AGDER;4212;VEGÅRSHEI;2007;VEGÅRSHEI;0912
42;AGDER;4212;VEGÅRSHEI;2008;VEGÅRSHEI;0912
42;AGDER;4212;VEGÅRSHEI;2009;VEGÅRSHEI;0912
42;AGDER;4212;VEGÅRSHEI;2010;VEGÅRSHEI;0912
42;AGDER;4212;VEGÅRSHEI;2011;VEGÅRSHEI;0912
42;AGDER;4212;VEGÅRSHEI;2012;VEGÅRSHEI;0912
42;AGDER;4212;VEGÅRSHEI;2013;VEGÅRSHEI;0912
42;AGDER;4212;VEGÅRSHEI;2014;VEGÅRSHEI;0912
42;AGDER;4212;VEGÅRSHEI;2015;VEGÅRSHEI;0912
42;AGDER;4212;VEGÅRSHEI;2016;VEGÅRSHEI;0912
42;AGDER;4212;VEGÅRSHEI;2017;VEGÅRSHEI;0912
42;AGDER;4212;VEGÅRSHEI;2018;VEGÅRSHEI;0912
42;AGDER;4212;VEGÅRSHEI;2019;VEGÅRSHEI;0912
42;AGDER;4213;TVEDESTRAND;2002;TVEDESTRAND;0914
42;AGDER;4213;TVEDESTRAND;2003;TVEDESTRAND;0914
42;AGDER;4213;TVEDESTRAND;2004;TVEDESTRAND;0914
42;AGDER;4213;TVEDESTRAND;2005;TVEDESTRAND;0914
42;AGDER;4213;TVEDESTRAND;2006;TVEDESTRAND;0914
42;AGDER;4213;TVEDESTRAND;2007;TVEDESTRAND;0914
42;AGDER;4213;TVEDESTRAND;2008;TVEDESTRAND;0914
42;AGDER;4213;TVEDESTRAND;2009;TVEDESTRAND;0914
42;AGDER;4213;TVEDESTRAND;2010;TVEDESTRAND;0914
42;AGDER;4213;TVEDESTRAND;2011;TVEDESTRAND;0914
42;AGDER;4213;TVEDESTRAND;2012;TVEDESTRAND;0914
42;AGDER;4213;TVEDESTRAND;2013;TVEDESTRAND;0914
42;AGDER;4213;TVEDESTRAND;2014;TVEDESTRAND;0914
42;AGDER;4213;TVEDESTRAND;2015;TVEDESTRAND;0914
42;AGDER;4213;TVEDESTRAND;2016;TVEDESTRAND;0914
42;AGDER;4213;TVEDESTRAND;2017;TVEDESTRAND;0914
42;AGDER;4213;TVEDESTRAND;2018;TVEDESTRAND;0914
42;AGDER;4213;TVEDESTRAND;2019;TVEDESTRAND;0914
42;AGDER;4214;FROLAND;2002;FROLAND;0919
42;AGDER;4214;FROLAND;2003;FROLAND;0919
42;AGDER;4214;FROLAND;2004;FROLAND;0919
42;AGDER;4214;FROLAND;2005;FROLAND;0919
42;AGDER;4214;FROLAND;2006;FROLAND;0919
42;AGDER;4214;FROLAND;2007;FROLAND;0919
42;AGDER;4214;FROLAND;2008;FROLAND;0919
42;AGDER;4214;FROLAND;2009;FROLAND;0919
42;AGDER;4214;FROLAND;2010;FROLAND;0919
42;AGDER;4214;FROLAND;2011;FROLAND;0919
42;AGDER;4214;FROLAND;2012;FROLAND;0919
42;AGDER;4214;FROLAND;2013;FROLAND;0919
42;AGDER;4214;FROLAND;2014;FROLAND;0919
42;AGDER;4214;FROLAND;2015;FROLAND;0919
42;AGDER;4214;FROLAND;2016;FROLAND;0919
42;AGDER;4214;FROLAND;2017;FROLAND;0919
42;AGDER;4214;FROLAND;2018;FROLAND;0919
42;AGDER;4214;FROLAND;2019;FROLAND;0919
42;AGDER;4215;LILLESAND;2002;LILLESAND;0926
42;AGDER;4215;LILLESAND;2003;LILLESAND;0926
42;AGDER;4215;LILLESAND;2004;LILLESAND;0926
42;AGDER;4215;LILLESAND;2005;LILLESAND;0926
42;AGDER;4215;LILLESAND;2006;LILLESAND;0926
42;AGDER;4215;LILLESAND;2007;LILLESAND;0926
42;AGDER;4215;LILLESAND;2008;LILLESAND;0926
42;AGDER;4215;LILLESAND;2009;LILLESAND;0926
42;AGDER;4215;LILLESAND;2010;LILLESAND;0926
42;AGDER;4215;LILLESAND;2011;LILLESAND;0926
42;AGDER;4215;LILLESAND;2012;LILLESAND;0926
42;AGDER;4215;LILLESAND;2013;LILLESAND;0926
42;AGDER;4215;LILLESAND;2014;LILLESAND;0926
42;AGDER;4215;LILLESAND;2015;LILLESAND;0926
42;AGDER;4215;LILLESAND;2016;LILLESAND;0926
42;AGDER;4215;LILLESAND;2017;LILLESAND;0926
42;AGDER;4215;LILLESAND;2018;LILLESAND;0926
42;AGDER;4215;LILLESAND;2019;LILLESAND;0926
42;AGDER;4216;BIRKENES;2002;BIRKENES;0928
42;AGDER;4216;BIRKENES;2003;BIRKENES;0928
42;AGDER;4216;BIRKENES;2004;BIRKENES;0928
42;AGDER;4216;BIRKENES;2005;BIRKENES;0928
42;AGDER;4216;BIRKENES;2006;BIRKENES;0928
42;AGDER;4216;BIRKENES;2007;BIRKENES;0928
42;AGDER;4216;BIRKENES;2008;BIRKENES;0928
42;AGDER;4216;BIRKENES;2009;BIRKENES;0928
42;AGDER;4216;BIRKENES;2010;BIRKENES;0928
42;AGDER;4216;BIRKENES;2011;BIRKENES;0928
42;AGDER;4216;BIRKENES;2012;BIRKENES;0928
42;AGDER;4216;BIRKENES;2013;BIRKENES;0928
42;AGDER;4216;BIRKENES;2014;BIRKENES;0928
42;AGDER;4216;BIRKENES;2015;BIRKENES;0928
42;AGDER;4216;BIRKENES;2016;BIRKENES;0928
42;AGDER;4216;BIRKENES;2017;BIRKENES;0928
42;AGDER;4216;BIRKENES;2018;BIRKENES;0928
42;AGDER;4216;BIRKENES;2019;BIRKENES;0928
42;AGDER;4217;ÅMLI;2002;ÅMLI;0929
42;AGDER;4217;ÅMLI;2003;ÅMLI;0929
42;AGDER;4217;ÅMLI;2004;ÅMLI;0929
42;AGDER;4217;ÅMLI;2005;ÅMLI;0929
42;AGDER;4217;ÅMLI;2006;ÅMLI;0929
42;AGDER;4217;ÅMLI;2007;ÅMLI;0929
42;AGDER;4217;ÅMLI;2008;ÅMLI;0929
42;AGDER;4217;ÅMLI;2009;ÅMLI;0929
42;AGDER;4217;ÅMLI;2010;ÅMLI;0929
42;AGDER;4217;ÅMLI;2011;ÅMLI;0929
42;AGDER;4217;ÅMLI;2012;ÅMLI;0929
42;AGDER;4217;ÅMLI;2013;ÅMLI;0929
42;AGDER;4217;ÅMLI;2014;ÅMLI;0929
42;AGDER;4217;ÅMLI;2015;ÅMLI;0929
42;AGDER;4217;ÅMLI;2016;ÅMLI;0929
42;AGDER;4217;ÅMLI;2017;ÅMLI;0929
42;AGDER;4217;ÅMLI;2018;ÅMLI;0929
42;AGDER;4217;ÅMLI;2019;ÅMLI;0929
42;AGDER;4218;IVELAND;2002;IVELAND;0935
42;AGDER;4218;IVELAND;2003;IVELAND;0935
42;AGDER;4218;IVELAND;2004;IVELAND;0935
42;AGDER;4218;IVELAND;2005;IVELAND;0935
42;AGDER;4218;IVELAND;2006;IVELAND;0935
42;AGDER;4218;IVELAND;2007;IVELAND;0935
42;AGDER;4218;IVELAND;2008;IVELAND;0935
42;AGDER;4218;IVELAND;2009;IVELAND;0935
42;AGDER;4218;IVELAND;2010;IVELAND;0935
42;AGDER;4218;IVELAND;2011;IVELAND;0935
42;AGDER;4218;IVELAND;2012;IVELAND;0935
42;AGDER;4218;IVELAND;2013;IVELAND;0935
42;AGDER;4218;IVELAND;2014;IVELAND;0935
42;AGDER;4218;IVELAND;2015;IVELAND;0935
42;AGDER;4218;IVELAND;2016;IVELAND;0935
42;AGDER;4218;IVELAND;2017;IVELAND;0935
42;AGDER;4218;IVELAND;2018;IVELAND;0935
42;AGDER;4218;IVELAND;2019;IVELAND;0935
42;AGDER;4219;EVJE OG HORNNES;2002;EVJE OG HORNNES;0937
42;AGDER;4219;EVJE OG HORNNES;2003;EVJE OG HORNNES;0937
42;AGDER;4219;EVJE OG HORNNES;2004;EVJE OG HORNNES;0937
